Date_Key,Date,Year,Month,Quarter,Day,Hour
4241,2025-06-26,2025,6,2,26,16
4242,2025-06-26,2025,6,2,26,17
4243,2025-06-26,2025,6,2,26,18
4244,2025-06-26,2025,6,2,26,19
4245,2025-06-26,2025,6,2,26,20
4246,2025-06-26,2025,6,2,26,21
4247,2025-06-26,2025,6,2,26,22
4248,2025-06-26,2025,6,2,26,23
4249,2025-06-27,2025,6,2,27,0
4250,2025-06-27,2025,6,2,27,1
4251,2025-06-27,2025,6,2,27,2
4252,2025-06-27,2025,6,2,27,3
4253,2025-06-27,2025,6,2,27,4
4254,2025-06-27,2025,6,2,27,5
4255,2025-06-27,2025,6,2,27,6
4256,2025-06-27,2025,6,2,27,7
4257,2025-06-27,2025,6,2,27,8
4258,2025-06-27,2025,6,2,27,9
4259,2025-06-27,2025,6,2,27,10
4260,2025-06-27,2025,6,2,27,11
4261,2025-06-27,2025,6,2,27,12
4262,2025-06-27,2025,6,2,27,13
4263,2025-06-27,2025,6,2,27,14
4264,2025-06-27,2025,6,2,27,15
4265,2025-06-27,2025,6,2,27,16
4266,2025-06-27,2025,6,2,27,17
4267,2025-06-27,2025,6,2,27,18
4268,2025-06-27,2025,6,2,27,19
4269,2025-06-27,2025,6,2,27,20
4270,2025-06-27,2025,6,2,27,21
4271,2025-06-27,2025,6,2,27,22
4272,2025-06-27,2025,6,2,27,23
4273,2025-06-28,2025,6,2,28,0
4274,2025-06-28,2025,6,2,28,1
4275,2025-06-28,2025,6,2,28,2
4276,2025-06-28,2025,6,2,28,3
4277,2025-06-28,2025,6,2,28,4
4278,2025-06-28,2025,6,2,28,5
4279,2025-06-28,2025,6,2,28,6
4280,2025-06-28,2025,6,2,28,7
4281,2025-06-28,2025,6,2,28,8
4282,2025-06-28,2025,6,2,28,9
4283,2025-06-28,2025,6,2,28,10
4284,2025-06-28,2025,6,2,28,11
4285,2025-06-28,2025,6,2,28,12
4286,2025-06-28,2025,6,2,28,13
4287,2025-06-28,2025,6,2,28,14
4288,2025-06-28,2025,6,2,28,15
4289,2025-06-28,2025,6,2,28,16
4290,2025-06-28,2025,6,2,28,17
4291,2025-06-28,2025,6,2,28,18
4292,2025-06-28,2025,6,2,28,19
4293,2025-06-28,2025,6,2,28,20
4294,2025-06-28,2025,6,2,28,21
4295,2025-06-28,2025,6,2,28,22
4296,2025-06-28,2025,6,2,28,23
4297,2025-06-29,2025,6,2,29,0
4298,2025-06-29,2025,6,2,29,1
4299,2025-06-29,2025,6,2,29,2
4300,2025-06-29,2025,6,2,29,3
4301,2025-06-29,2025,6,2,29,4
4302,2025-06-29,2025,6,2,29,5
4303,2025-06-29,2025,6,2,29,6
4304,2025-06-29,2025,6,2,29,7
4305,2025-06-29,2025,6,2,29,8
4306,2025-06-29,2025,6,2,29,9
4307,2025-06-29,2025,6,2,29,10
4308,2025-06-29,2025,6,2,29,11
4309,2025-06-29,2025,6,2,29,12
4310,2025-06-29,2025,6,2,29,13
4311,2025-06-29,2025,6,2,29,14
4312,2025-06-29,2025,6,2,29,15
4313,2025-06-29,2025,6,2,29,16
4314,2025-06-29,2025,6,2,29,17
4315,2025-06-29,2025,6,2,29,18
4316,2025-06-29,2025,6,2,29,19
4317,2025-06-29,2025,6,2,29,20
4318,2025-06-29,2025,6,2,29,21
4319,2025-06-29,2025,6,2,29,22
4320,2025-06-29,2025,6,2,29,23
4321,2025-06-30,2025,6,2,30,0
4322,2025-06-30,2025,6,2,30,1
4323,2025-06-30,2025,6,2,30,2
4324,2025-06-30,2025,6,2,30,3
4325,2025-06-30,2025,6,2,30,4
4326,2025-06-30,2025,6,2,30,5
4327,2025-06-30,2025,6,2,30,6
4328,2025-06-30,2025,6,2,30,7
4329,2025-06-30,2025,6,2,30,8
4330,2025-06-30,2025,6,2,30,9
4331,2025-06-30,2025,6,2,30,10
4332,2025-06-30,2025,6,2,30,11
4333,2025-06-30,2025,6,2,30,12
4334,2025-06-30,2025,6,2,30,13
4335,2025-06-30,2025,6,2,30,14
4336,2025-06-30,2025,6,2,30,15
4337,2025-06-30,2025,6,2,30,16
4338,2025-06-30,2025,6,2,30,17
4339,2025-06-30,2025,6,2,30,18
4340,2025-06-30,2025,6,2,30,19
4341,2025-06-30,2025,6,2,30,20
4342,2025-06-30,2025,6,2,30,21
4343,2025-06-30,2025,6,2,30,22
4344,2025-06-30,2025,6,2,30,23
4345,2025-07-01,2025,7,3,1,0
4346,2025-07-01,2025,7,3,1,1
4347,2025-07-01,2025,7,3,1,2
4348,2025-07-01,2025,7,3,1,3
4349,2025-07-01,2025,7,3,1,4
4350,2025-07-01,2025,7,3,1,5
4351,2025-07-01,2025,7,3,1,6
4352,2025-07-01,2025,7,3,1,7
4353,2025-07-01,2025,7,3,1,8
4354,2025-07-01,2025,7,3,1,9
4355,2025-07-01,2025,7,3,1,10
4356,2025-07-01,2025,7,3,1,11
4357,2025-07-01,2025,7,3,1,12
4358,2025-07-01,2025,7,3,1,13
4359,2025-07-01,2025,7,3,1,14
4360,2025-07-01,2025,7,3,1,15
4361,2025-07-01,2025,7,3,1,16
4362,2025-07-01,2025,7,3,1,17
4363,2025-07-01,2025,7,3,1,18
4364,2025-07-01,2025,7,3,1,19
4365,2025-07-01,2025,7,3,1,20
4366,2025-07-01,2025,7,3,1,21
4367,2025-07-01,2025,7,3,1,22
4368,2025-07-01,2025,7,3,1,23
4369,2025-07-02,2025,7,3,2,0
4370,2025-07-02,2025,7,3,2,1
4371,2025-07-02,2025,7,3,2,2
4372,2025-07-02,2025,7,3,2,3
4373,2025-07-02,2025,7,3,2,4
4374,2025-07-02,2025,7,3,2,5
4375,2025-07-02,2025,7,3,2,6
4376,2025-07-02,2025,7,3,2,7
4377,2025-07-02,2025,7,3,2,8
4378,2025-07-02,2025,7,3,2,9
4379,2025-07-02,2025,7,3,2,10
4380,2025-07-02,2025,7,3,2,11
4381,2025-07-02,2025,7,3,2,12
4382,2025-07-02,2025,7,3,2,13
4383,2025-07-02,2025,7,3,2,14
4384,2025-07-02,2025,7,3,2,15
4385,2025-07-02,2025,7,3,2,16
4386,2025-07-02,2025,7,3,2,17
4387,2025-07-02,2025,7,3,2,18
4388,2025-07-02,2025,7,3,2,19
4389,2025-07-02,2025,7,3,2,20
4390,2025-07-02,2025,7,3,2,21
4391,2025-07-02,2025,7,3,2,22
4392,2025-07-02,2025,7,3,2,23
4393,2025-07-03,2025,7,3,3,0
4394,2025-07-03,2025,7,3,3,1
4395,2025-07-03,2025,7,3,3,2
4396,2025-07-03,2025,7,3,3,3
4397,2025-07-03,2025,7,3,3,4
4398,2025-07-03,2025,7,3,3,5
4399,2025-07-03,2025,7,3,3,6
4400,2025-07-03,2025,7,3,3,7
4401,2025-07-03,2025,7,3,3,8
4402,2025-07-03,2025,7,3,3,9
4403,2025-07-03,2025,7,3,3,10
4404,2025-07-03,2025,7,3,3,11
4405,2025-07-03,2025,7,3,3,12
4406,2025-07-03,2025,7,3,3,13
4407,2025-07-03,2025,7,3,3,14
4408,2025-07-03,2025,7,3,3,15
4409,2025-07-03,2025,7,3,3,16
4410,2025-07-03,2025,7,3,3,17
4411,2025-07-03,2025,7,3,3,18
4412,2025-07-03,2025,7,3,3,19
4413,2025-07-03,2025,7,3,3,20
4414,2025-07-03,2025,7,3,3,21
4415,2025-07-03,2025,7,3,3,22
4416,2025-07-03,2025,7,3,3,23
4417,2025-07-04,2025,7,3,4,0
4418,2025-07-04,2025,7,3,4,1
4419,2025-07-04,2025,7,3,4,2
4420,2025-07-04,2025,7,3,4,3
4421,2025-07-04,2025,7,3,4,4
4422,2025-07-04,2025,7,3,4,5
4423,2025-07-04,2025,7,3,4,6
4424,2025-07-04,2025,7,3,4,7
4425,2025-07-04,2025,7,3,4,8
4426,2025-07-04,2025,7,3,4,9
4427,2025-07-04,2025,7,3,4,10
4428,2025-07-04,2025,7,3,4,11
4429,2025-07-04,2025,7,3,4,12
4430,2025-07-04,2025,7,3,4,13
4431,2025-07-04,2025,7,3,4,14
4432,2025-07-04,2025,7,3,4,15
4433,2025-07-04,2025,7,3,4,16
4434,2025-07-04,2025,7,3,4,17
4435,2025-07-04,2025,7,3,4,18
4436,2025-07-04,2025,7,3,4,19
4437,2025-07-04,2025,7,3,4,20
4438,2025-07-04,2025,7,3,4,21
4439,2025-07-04,2025,7,3,4,22
4440,2025-07-04,2025,7,3,4,23
4441,2025-07-05,2025,7,3,5,0
4442,2025-07-05,2025,7,3,5,1
4443,2025-07-05,2025,7,3,5,2
4444,2025-07-05,2025,7,3,5,3
4445,2025-07-05,2025,7,3,5,4
4446,2025-07-05,2025,7,3,5,5
4447,2025-07-05,2025,7,3,5,6
4448,2025-07-05,2025,7,3,5,7
4449,2025-07-05,2025,7,3,5,8
4450,2025-07-05,2025,7,3,5,9
4451,2025-07-05,2025,7,3,5,10
4452,2025-07-05,2025,7,3,5,11
4453,2025-07-05,2025,7,3,5,12
4454,2025-07-05,2025,7,3,5,13
4455,2025-07-05,2025,7,3,5,14
4456,2025-07-05,2025,7,3,5,15
4457,2025-07-05,2025,7,3,5,16
4458,2025-07-05,2025,7,3,5,17
4459,2025-07-05,2025,7,3,5,18
4460,2025-07-05,2025,7,3,5,19
4461,2025-07-05,2025,7,3,5,20
4462,2025-07-05,2025,7,3,5,21
4463,2025-07-05,2025,7,3,5,22
4464,2025-07-05,2025,7,3,5,23
4465,2025-07-06,2025,7,3,6,0
4466,2025-07-06,2025,7,3,6,1
4467,2025-07-06,2025,7,3,6,2
4468,2025-07-06,2025,7,3,6,3
4469,2025-07-06,2025,7,3,6,4
4470,2025-07-06,2025,7,3,6,5
4471,2025-07-06,2025,7,3,6,6
4472,2025-07-06,2025,7,3,6,7
4473,2025-07-06,2025,7,3,6,8
4474,2025-07-06,2025,7,3,6,9
4475,2025-07-06,2025,7,3,6,10
4476,2025-07-06,2025,7,3,6,11
4477,2025-07-06,2025,7,3,6,12
4478,2025-07-06,2025,7,3,6,13
4479,2025-07-06,2025,7,3,6,14
4480,2025-07-06,2025,7,3,6,15
4481,2025-07-06,2025,7,3,6,16
4482,2025-07-06,2025,7,3,6,17
4483,2025-07-06,2025,7,3,6,18
4484,2025-07-06,2025,7,3,6,19
4485,2025-07-06,2025,7,3,6,20
4486,2025-07-06,2025,7,3,6,21
4487,2025-07-06,2025,7,3,6,22
4488,2025-07-06,2025,7,3,6,23
4489,2025-07-07,2025,7,3,7,0
4490,2025-07-07,2025,7,3,7,1
4491,2025-07-07,2025,7,3,7,2
4492,2025-07-07,2025,7,3,7,3
4493,2025-07-07,2025,7,3,7,4
4494,2025-07-07,2025,7,3,7,5
4495,2025-07-07,2025,7,3,7,6
4496,2025-07-07,2025,7,3,7,7
4497,2025-07-07,2025,7,3,7,8
4498,2025-07-07,2025,7,3,7,9
4499,2025-07-07,2025,7,3,7,10
4500,2025-07-07,2025,7,3,7,11
4501,2025-07-07,2025,7,3,7,12
4502,2025-07-07,2025,7,3,7,13
4503,2025-07-07,2025,7,3,7,14
4504,2025-07-07,2025,7,3,7,15
4505,2025-07-07,2025,7,3,7,16
4506,2025-07-07,2025,7,3,7,17
4507,2025-07-07,2025,7,3,7,18
4508,2025-07-07,2025,7,3,7,19
4509,2025-07-07,2025,7,3,7,20
4510,2025-07-07,2025,7,3,7,21
4511,2025-07-07,2025,7,3,7,22
4512,2025-07-07,2025,7,3,7,23
4513,2025-07-08,2025,7,3,8,0
4514,2025-07-08,2025,7,3,8,1
4515,2025-07-08,2025,7,3,8,2
4516,2025-07-08,2025,7,3,8,3
4517,2025-07-08,2025,7,3,8,4
4518,2025-07-08,2025,7,3,8,5
4519,2025-07-08,2025,7,3,8,6
4520,2025-07-08,2025,7,3,8,7
4521,2025-07-08,2025,7,3,8,8
4522,2025-07-08,2025,7,3,8,9
4523,2025-07-08,2025,7,3,8,10
4524,2025-07-08,2025,7,3,8,11
4525,2025-07-08,2025,7,3,8,12
4526,2025-07-08,2025,7,3,8,13
4527,2025-07-08,2025,7,3,8,14
4528,2025-07-08,2025,7,3,8,15
4529,2025-07-08,2025,7,3,8,16
4530,2025-07-08,2025,7,3,8,17
4531,2025-07-08,2025,7,3,8,18
4532,2025-07-08,2025,7,3,8,19
4533,2025-07-08,2025,7,3,8,20
4534,2025-07-08,2025,7,3,8,21
4535,2025-07-08,2025,7,3,8,22
4536,2025-07-08,2025,7,3,8,23
4537,2025-07-09,2025,7,3,9,0
4538,2025-07-09,2025,7,3,9,1
4539,2025-07-09,2025,7,3,9,2
4540,2025-07-09,2025,7,3,9,3
4541,2025-07-09,2025,7,3,9,4
4542,2025-07-09,2025,7,3,9,5
4543,2025-07-09,2025,7,3,9,6
4544,2025-07-09,2025,7,3,9,7
4545,2025-07-09,2025,7,3,9,8
4546,2025-07-09,2025,7,3,9,9
4547,2025-07-09,2025,7,3,9,10
4548,2025-07-09,2025,7,3,9,11
4549,2025-07-09,2025,7,3,9,12
4550,2025-07-09,2025,7,3,9,13
4551,2025-07-09,2025,7,3,9,14
4552,2025-07-09,2025,7,3,9,15
4553,2025-07-09,2025,7,3,9,16
4554,2025-07-09,2025,7,3,9,17
4555,2025-07-09,2025,7,3,9,18
4556,2025-07-09,2025,7,3,9,19
4557,2025-07-09,2025,7,3,9,20
4558,2025-07-09,2025,7,3,9,21
4559,2025-07-09,2025,7,3,9,22
4560,2025-07-09,2025,7,3,9,23
4561,2025-07-10,2025,7,3,10,0
4562,2025-07-10,2025,7,3,10,1
4563,2025-07-10,2025,7,3,10,2
4564,2025-07-10,2025,7,3,10,3
4565,2025-07-10,2025,7,3,10,4
4566,2025-07-10,2025,7,3,10,5
4567,2025-07-10,2025,7,3,10,6
4568,2025-07-10,2025,7,3,10,7
4569,2025-07-10,2025,7,3,10,8
4570,2025-07-10,2025,7,3,10,9
4571,2025-07-10,2025,7,3,10,10
4572,2025-07-10,2025,7,3,10,11
4573,2025-07-10,2025,7,3,10,12
4574,2025-07-10,2025,7,3,10,13
4575,2025-07-10,2025,7,3,10,14
4576,2025-07-10,2025,7,3,10,15
4577,2025-07-10,2025,7,3,10,16
4578,2025-07-10,2025,7,3,10,17
4579,2025-07-10,2025,7,3,10,18
4580,2025-07-10,2025,7,3,10,19
4581,2025-07-10,2025,7,3,10,20
4582,2025-07-10,2025,7,3,10,21
4583,2025-07-10,2025,7,3,10,22
4584,2025-07-10,2025,7,3,10,23
4585,2025-07-11,2025,7,3,11,0
4586,2025-07-11,2025,7,3,11,1
4587,2025-07-11,2025,7,3,11,2
4588,2025-07-11,2025,7,3,11,3
4589,2025-07-11,2025,7,3,11,4
4590,2025-07-11,2025,7,3,11,5
4591,2025-07-11,2025,7,3,11,6
4592,2025-07-11,2025,7,3,11,7
4593,2025-07-11,2025,7,3,11,8
4594,2025-07-11,2025,7,3,11,9
4595,2025-07-11,2025,7,3,11,10
4596,2025-07-11,2025,7,3,11,11
4597,2025-07-11,2025,7,3,11,12
4598,2025-07-11,2025,7,3,11,13
4599,2025-07-11,2025,7,3,11,14
4600,2025-07-11,2025,7,3,11,15
4601,2025-07-11,2025,7,3,11,16
4602,2025-07-11,2025,7,3,11,17
4603,2025-07-11,2025,7,3,11,18
4604,2025-07-11,2025,7,3,11,19
4605,2025-07-11,2025,7,3,11,20
4606,2025-07-11,2025,7,3,11,21
4607,2025-07-11,2025,7,3,11,22
4608,2025-07-11,2025,7,3,11,23
4609,2025-07-12,2025,7,3,12,0
4610,2025-07-12,2025,7,3,12,1
4611,2025-07-12,2025,7,3,12,2
4612,2025-07-12,2025,7,3,12,3
4613,2025-07-12,2025,7,3,12,4
4614,2025-07-12,2025,7,3,12,5
4615,2025-07-12,2025,7,3,12,6
4616,2025-07-12,2025,7,3,12,7
4617,2025-07-12,2025,7,3,12,8
4618,2025-07-12,2025,7,3,12,9
4619,2025-07-12,2025,7,3,12,10
4620,2025-07-12,2025,7,3,12,11
4621,2025-07-12,2025,7,3,12,12
4622,2025-07-12,2025,7,3,12,13
4623,2025-07-12,2025,7,3,12,14
4624,2025-07-12,2025,7,3,12,15
4625,2025-07-12,2025,7,3,12,16
4626,2025-07-12,2025,7,3,12,17
4627,2025-07-12,2025,7,3,12,18
4628,2025-07-12,2025,7,3,12,19
4629,2025-07-12,2025,7,3,12,20
4630,2025-07-12,2025,7,3,12,21
4631,2025-07-12,2025,7,3,12,22
4632,2025-07-12,2025,7,3,12,23
4633,2025-07-13,2025,7,3,13,0
4634,2025-07-13,2025,7,3,13,1
4635,2025-07-13,2025,7,3,13,2
4636,2025-07-13,2025,7,3,13,3
4637,2025-07-13,2025,7,3,13,4
4638,2025-07-13,2025,7,3,13,5
4639,2025-07-13,2025,7,3,13,6
4640,2025-07-13,2025,7,3,13,7
4641,2025-07-13,2025,7,3,13,8
4642,2025-07-13,2025,7,3,13,9
4643,2025-07-13,2025,7,3,13,10
4644,2025-07-13,2025,7,3,13,11
4645,2025-07-13,2025,7,3,13,12
4646,2025-07-13,2025,7,3,13,13
4647,2025-07-13,2025,7,3,13,14
4648,2025-07-13,2025,7,3,13,15
4649,2025-07-13,2025,7,3,13,16
4650,2025-07-13,2025,7,3,13,17
4651,2025-07-13,2025,7,3,13,18
4652,2025-07-13,2025,7,3,13,19
4653,2025-07-13,2025,7,3,13,20
4654,2025-07-13,2025,7,3,13,21
4655,2025-07-13,2025,7,3,13,22
4656,2025-07-13,2025,7,3,13,23
4657,2025-07-14,2025,7,3,14,0
4658,2025-07-14,2025,7,3,14,1
4659,2025-07-14,2025,7,3,14,2
4660,2025-07-14,2025,7,3,14,3
4661,2025-07-14,2025,7,3,14,4
4662,2025-07-14,2025,7,3,14,5
4663,2025-07-14,2025,7,3,14,6
4664,2025-07-14,2025,7,3,14,7
4665,2025-07-14,2025,7,3,14,8
4666,2025-07-14,2025,7,3,14,9
4667,2025-07-14,2025,7,3,14,10
4668,2025-07-14,2025,7,3,14,11
4669,2025-07-14,2025,7,3,14,12
4670,2025-07-14,2025,7,3,14,13
4671,2025-07-14,2025,7,3,14,14
4672,2025-07-14,2025,7,3,14,15
4673,2025-07-14,2025,7,3,14,16
4674,2025-07-14,2025,7,3,14,17
4675,2025-07-14,2025,7,3,14,18
4676,2025-07-14,2025,7,3,14,19
4677,2025-07-14,2025,7,3,14,20
4678,2025-07-14,2025,7,3,14,21
4679,2025-07-14,2025,7,3,14,22
4680,2025-07-14,2025,7,3,14,23
4681,2025-07-15,2025,7,3,15,0
4682,2025-07-15,2025,7,3,15,1
4683,2025-07-15,2025,7,3,15,2
4684,2025-07-15,2025,7,3,15,3
4685,2025-07-15,2025,7,3,15,4
4686,2025-07-15,2025,7,3,15,5
4687,2025-07-15,2025,7,3,15,6
4688,2025-07-15,2025,7,3,15,7
4689,2025-07-15,2025,7,3,15,8
4690,2025-07-15,2025,7,3,15,9
4691,2025-07-15,2025,7,3,15,10
4692,2025-07-15,2025,7,3,15,11
4693,2025-07-15,2025,7,3,15,12
4694,2025-07-15,2025,7,3,15,13
4695,2025-07-15,2025,7,3,15,14
4696,2025-07-15,2025,7,3,15,15
4697,2025-07-15,2025,7,3,15,16
4698,2025-07-15,2025,7,3,15,17
4699,2025-07-15,2025,7,3,15,18
4700,2025-07-15,2025,7,3,15,19
4701,2025-07-15,2025,7,3,15,20
4702,2025-07-15,2025,7,3,15,21
4703,2025-07-15,2025,7,3,15,22
4704,2025-07-15,2025,7,3,15,23
4705,2025-07-16,2025,7,3,16,0
4706,2025-07-16,2025,7,3,16,1
4707,2025-07-16,2025,7,3,16,2
4708,2025-07-16,2025,7,3,16,3
4709,2025-07-16,2025,7,3,16,4
4710,2025-07-16,2025,7,3,16,5
4711,2025-07-16,2025,7,3,16,6
4712,2025-07-16,2025,7,3,16,7
4713,2025-07-16,2025,7,3,16,8
4714,2025-07-16,2025,7,3,16,9
4715,2025-07-16,2025,7,3,16,10
4716,2025-07-16,2025,7,3,16,11
4717,2025-07-16,2025,7,3,16,12
4718,2025-07-16,2025,7,3,16,13
4719,2025-07-16,2025,7,3,16,14
4720,2025-07-16,2025,7,3,16,15
4721,2025-07-16,2025,7,3,16,16
4722,2025-07-16,2025,7,3,16,17
4723,2025-07-16,2025,7,3,16,18
4724,2025-07-16,2025,7,3,16,19
4725,2025-07-16,2025,7,3,16,20
4726,2025-07-16,2025,7,3,16,21
4727,2025-07-16,2025,7,3,16,22
4728,2025-07-16,2025,7,3,16,23
4729,2025-07-17,2025,7,3,17,0
4730,2025-07-17,2025,7,3,17,1
4731,2025-07-17,2025,7,3,17,2
4732,2025-07-17,2025,7,3,17,3
4733,2025-07-17,2025,7,3,17,4
4734,2025-07-17,2025,7,3,17,5
4735,2025-07-17,2025,7,3,17,6
4736,2025-07-17,2025,7,3,17,7
4737,2025-07-17,2025,7,3,17,8
4738,2025-07-17,2025,7,3,17,9
4739,2025-07-17,2025,7,3,17,10
4740,2025-07-17,2025,7,3,17,11
4741,2025-07-17,2025,7,3,17,12
4742,2025-07-17,2025,7,3,17,13
4743,2025-07-17,2025,7,3,17,14
4744,2025-07-17,2025,7,3,17,15
4745,2025-07-17,2025,7,3,17,16
4746,2025-07-17,2025,7,3,17,17
4747,2025-07-17,2025,7,3,17,18
4748,2025-07-17,2025,7,3,17,19
4749,2025-07-17,2025,7,3,17,20
4750,2025-07-17,2025,7,3,17,21
4751,2025-07-17,2025,7,3,17,22
4752,2025-07-17,2025,7,3,17,23
4753,2025-07-18,2025,7,3,18,0
4754,2025-07-18,2025,7,3,18,1
4755,2025-07-18,2025,7,3,18,2
4756,2025-07-18,2025,7,3,18,3
4757,2025-07-18,2025,7,3,18,4
4758,2025-07-18,2025,7,3,18,5
4759,2025-07-18,2025,7,3,18,6
4760,2025-07-18,2025,7,3,18,7
4761,2025-07-18,2025,7,3,18,8
4762,2025-07-18,2025,7,3,18,9
4763,2025-07-18,2025,7,3,18,10
4764,2025-07-18,2025,7,3,18,11
4765,2025-07-18,2025,7,3,18,12
4766,2025-07-18,2025,7,3,18,13
4767,2025-07-18,2025,7,3,18,14
4768,2025-07-18,2025,7,3,18,15
4769,2025-07-18,2025,7,3,18,16
4770,2025-07-18,2025,7,3,18,17
4771,2025-07-18,2025,7,3,18,18
4772,2025-07-18,2025,7,3,18,19
4773,2025-07-18,2025,7,3,18,20
4774,2025-07-18,2025,7,3,18,21
4775,2025-07-18,2025,7,3,18,22
4776,2025-07-18,2025,7,3,18,23
4777,2025-07-19,2025,7,3,19,0
4778,2025-07-19,2025,7,3,19,1
4779,2025-07-19,2025,7,3,19,2
4780,2025-07-19,2025,7,3,19,3
4781,2025-07-19,2025,7,3,19,4
4782,2025-07-19,2025,7,3,19,5
4783,2025-07-19,2025,7,3,19,6
4784,2025-07-19,2025,7,3,19,7
4785,2025-07-19,2025,7,3,19,8
4786,2025-07-19,2025,7,3,19,9
4787,2025-07-19,2025,7,3,19,10
4788,2025-07-19,2025,7,3,19,11
4789,2025-07-19,2025,7,3,19,12
4790,2025-07-19,2025,7,3,19,13
4791,2025-07-19,2025,7,3,19,14
4792,2025-07-19,2025,7,3,19,15
4793,2025-07-19,2025,7,3,19,16
4794,2025-07-19,2025,7,3,19,17
4795,2025-07-19,2025,7,3,19,18
4796,2025-07-19,2025,7,3,19,19
4797,2025-07-19,2025,7,3,19,20
4798,2025-07-19,2025,7,3,19,21
4799,2025-07-19,2025,7,3,19,22
4800,2025-07-19,2025,7,3,19,23
4801,2025-07-20,2025,7,3,20,0
4802,2025-07-20,2025,7,3,20,1
4803,2025-07-20,2025,7,3,20,2
4804,2025-07-20,2025,7,3,20,3
4805,2025-07-20,2025,7,3,20,4
4806,2025-07-20,2025,7,3,20,5
4807,2025-07-20,2025,7,3,20,6
4808,2025-07-20,2025,7,3,20,7
4809,2025-07-20,2025,7,3,20,8
4810,2025-07-20,2025,7,3,20,9
4811,2025-07-20,2025,7,3,20,10
4812,2025-07-20,2025,7,3,20,11
4813,2025-07-20,2025,7,3,20,12
4814,2025-07-20,2025,7,3,20,13
4815,2025-07-20,2025,7,3,20,14
4816,2025-07-20,2025,7,3,20,15
4817,2025-07-20,2025,7,3,20,16
4818,2025-07-20,2025,7,3,20,17
4819,2025-07-20,2025,7,3,20,18
4820,2025-07-20,2025,7,3,20,19
4821,2025-07-20,2025,7,3,20,20
4822,2025-07-20,2025,7,3,20,21
4823,2025-07-20,2025,7,3,20,22
4824,2025-07-20,2025,7,3,20,23
4825,2025-07-21,2025,7,3,21,0
4826,2025-07-21,2025,7,3,21,1
4827,2025-07-21,2025,7,3,21,2
4828,2025-07-21,2025,7,3,21,3
4829,2025-07-21,2025,7,3,21,4
4830,2025-07-21,2025,7,3,21,5
4831,2025-07-21,2025,7,3,21,6
4832,2025-07-21,2025,7,3,21,7
4833,2025-07-21,2025,7,3,21,8
4834,2025-07-21,2025,7,3,21,9
4835,2025-07-21,2025,7,3,21,10
4836,2025-07-21,2025,7,3,21,11
4837,2025-07-21,2025,7,3,21,12
4838,2025-07-21,2025,7,3,21,13
4839,2025-07-21,2025,7,3,21,14
4840,2025-07-21,2025,7,3,21,15
4841,2025-07-21,2025,7,3,21,16
4842,2025-07-21,2025,7,3,21,17
4843,2025-07-21,2025,7,3,21,18
4844,2025-07-21,2025,7,3,21,19
4845,2025-07-21,2025,7,3,21,20
4846,2025-07-21,2025,7,3,21,21
4847,2025-07-21,2025,7,3,21,22
4848,2025-07-21,2025,7,3,21,23
4849,2025-07-22,2025,7,3,22,0
4850,2025-07-22,2025,7,3,22,1
4851,2025-07-22,2025,7,3,22,2
4852,2025-07-22,2025,7,3,22,3
4853,2025-07-22,2025,7,3,22,4
4854,2025-07-22,2025,7,3,22,5
4855,2025-07-22,2025,7,3,22,6
4856,2025-07-22,2025,7,3,22,7
4857,2025-07-22,2025,7,3,22,8
4858,2025-07-22,2025,7,3,22,9
4859,2025-07-22,2025,7,3,22,10
4860,2025-07-22,2025,7,3,22,11
4861,2025-07-22,2025,7,3,22,12
4862,2025-07-22,2025,7,3,22,13
4863,2025-07-22,2025,7,3,22,14
4864,2025-07-22,2025,7,3,22,15
4865,2025-07-22,2025,7,3,22,16
4866,2025-07-22,2025,7,3,22,17
4867,2025-07-22,2025,7,3,22,18
4868,2025-07-22,2025,7,3,22,19
4869,2025-07-22,2025,7,3,22,20
4870,2025-07-22,2025,7,3,22,21
4871,2025-07-22,2025,7,3,22,22
4872,2025-07-22,2025,7,3,22,23
4873,2025-07-23,2025,7,3,23,0
4874,2025-07-23,2025,7,3,23,1
4875,2025-07-23,2025,7,3,23,2
4876,2025-07-23,2025,7,3,23,3
4877,2025-07-23,2025,7,3,23,4
4878,2025-07-23,2025,7,3,23,5
4879,2025-07-23,2025,7,3,23,6
4880,2025-07-23,2025,7,3,23,7
4881,2025-07-23,2025,7,3,23,8
4882,2025-07-23,2025,7,3,23,9
4883,2025-07-23,2025,7,3,23,10
4884,2025-07-23,2025,7,3,23,11
4885,2025-07-23,2025,7,3,23,12
4886,2025-07-23,2025,7,3,23,13
4887,2025-07-23,2025,7,3,23,14
4888,2025-07-23,2025,7,3,23,15
4889,2025-07-23,2025,7,3,23,16
4890,2025-07-23,2025,7,3,23,17
4891,2025-07-23,2025,7,3,23,18
4892,2025-07-23,2025,7,3,23,19
4893,2025-07-23,2025,7,3,23,20
4894,2025-07-23,2025,7,3,23,21
4895,2025-07-23,2025,7,3,23,22
4896,2025-07-23,2025,7,3,23,23
4897,2025-07-24,2025,7,3,24,0
4898,2025-07-24,2025,7,3,24,1
4899,2025-07-24,2025,7,3,24,2
4900,2025-07-24,2025,7,3,24,3
4901,2025-07-24,2025,7,3,24,4
4902,2025-07-24,2025,7,3,24,5
4903,2025-07-24,2025,7,3,24,6
4904,2025-07-24,2025,7,3,24,7
4905,2025-07-24,2025,7,3,24,8
