Read_ID,Date_Key,Utility_Key,Vendor_Key,Customer_Key,Consumption_kWh,Cost,Revenue,Profit
30498,1119,2,3,38,26.17,2.62,3.93,1.31
30499,3033,3,2,49,24.27,2.43,3.64,1.21
30500,3942,1,3,37,31.68,3.17,4.75,1.58
30501,3229,2,1,3,38.97,3.9,5.85,1.95
30502,521,3,3,41,23.35,2.34,3.5,1.16
30503,1251,3,2,41,42.85,4.28,6.43,2.15
30504,1973,1,1,30,6.2,0.62,0.93,0.31
30505,1847,3,2,46,37.92,3.79,5.69,1.9
30506,7464,1,2,10,17.16,1.72,2.57,0.85
30507,4650,1,1,27,27.29,2.73,4.09,1.36
30508,5504,2,2,24,49.02,4.9,7.35,2.45
30509,5547,2,1,49,9.05,0.91,1.36,0.45
30510,601,1,3,49,23.13,2.31,3.47,1.16
30511,6275,2,1,6,23.56,2.36,3.53,1.17
30512,4419,1,3,3,41.22,4.12,6.18,2.06
30513,7553,1,3,27,18.07,1.81,2.71,0.9
30514,412,2,3,49,24.67,2.47,3.7,1.23
30515,5310,3,2,1,29.07,2.91,4.36,1.45
30516,1080,2,1,35,22.07,2.21,3.31,1.1
30517,5662,2,3,24,35.24,3.52,5.29,1.77
30518,3940,2,3,37,37.95,3.8,5.69,1.89
30519,2117,3,3,4,47.21,4.72,7.08,2.36
30520,3178,2,1,21,7.43,0.74,1.11,0.37
30521,208,2,2,13,37.8,3.78,5.67,1.89
30522,1307,1,1,46,16.35,1.64,2.45,0.81
30523,5475,3,3,4,44.6,4.46,6.69,2.23
30524,8418,3,1,7,28.96,2.9,4.34,1.44
30525,3590,3,3,20,29.06,2.91,4.36,1.45
30526,1690,2,2,15,29.11,2.91,4.37,1.46
30527,2791,3,1,12,5.06,0.51,0.76,0.25
30528,2192,1,3,4,30.54,3.05,4.58,1.53
30529,4920,1,2,27,46.76,4.68,7.01,2.33
30530,3257,1,1,23,22.87,2.29,3.43,1.14
30531,8576,1,1,5,13.43,1.34,2.01,0.67
30532,572,2,1,36,42.36,4.24,6.35,2.11
30533,424,2,1,27,31.03,3.1,4.65,1.55
30534,6772,1,3,24,46.64,4.66,7.0,2.34
30535,3247,2,3,35,23.69,2.37,3.55,1.18
30536,753,2,1,42,13.27,1.33,1.99,0.66
30537,3505,2,3,15,30.46,3.05,4.57,1.52
30538,1035,3,2,18,40.67,4.07,6.1,2.03
30539,2621,2,1,48,16.94,1.69,2.54,0.85
30540,8278,3,2,50,21.4,2.14,3.21,1.07
30541,2444,3,3,17,25.15,2.52,3.77,1.25
30542,5247,1,2,21,5.94,0.59,0.89,0.3
30543,2282,2,2,47,39.04,3.9,5.86,1.96
30544,857,2,1,13,31.17,3.12,4.68,1.56
30545,1577,2,2,7,49.34,4.93,7.4,2.47
30546,424,3,3,3,28.99,2.9,4.35,1.45
30547,7063,1,1,37,16.63,1.66,2.49,0.83
30548,7168,2,2,31,44.99,4.5,6.75,2.25
30549,4392,3,3,49,23.08,2.31,3.46,1.15
30550,219,1,1,27,26.22,2.62,3.93,1.31
30551,1645,3,2,24,26.15,2.62,3.92,1.3
30552,2594,3,1,24,8.64,0.86,1.3,0.44
30553,6423,3,2,6,11.29,1.13,1.69,0.56
30554,7062,1,3,15,27.21,2.72,4.08,1.36
30555,5347,3,1,44,25.81,2.58,3.87,1.29
30556,5927,1,1,37,17.73,1.77,2.66,0.89
30557,4814,2,3,27,29.19,2.92,4.38,1.46
30558,4831,1,2,45,28.96,2.9,4.34,1.44
30559,3130,2,1,35,28.08,2.81,4.21,1.4
30560,2465,3,2,4,23.8,2.38,3.57,1.19
30561,3903,3,2,22,47.5,4.75,7.12,2.37
30562,24,1,1,18,10.65,1.07,1.6,0.53
30563,829,1,3,30,14.5,1.45,2.17,0.72
30564,6521,2,2,20,44.92,4.49,6.74,2.25
30565,2621,2,1,7,35.67,3.57,5.35,1.78
30566,2170,1,3,48,38.92,3.89,5.84,1.95
30567,6264,2,3,24,37.55,3.76,5.63,1.87
30568,3727,3,2,32,19.66,1.97,2.95,0.98
30569,6101,2,1,21,47.01,4.7,7.05,2.35
30570,801,1,1,16,22.62,2.26,3.39,1.13
30571,7007,1,1,8,36.17,3.62,5.43,1.81
30572,4243,1,3,48,23.11,2.31,3.47,1.16
30573,206,3,3,41,5.83,0.58,0.87,0.29
30574,4016,3,3,13,26.47,2.65,3.97,1.32
30575,3282,2,2,21,15.42,1.54,2.31,0.77
30576,861,1,1,10,41.09,4.11,6.16,2.05
30577,7378,1,2,2,47.65,4.76,7.15,2.39
30578,224,3,2,2,30.99,3.1,4.65,1.55
30579,5964,2,2,15,20.56,2.06,3.08,1.02
30580,2813,1,3,42,33.83,3.38,5.07,1.69
30581,5127,1,3,4,42.89,4.29,6.43,2.14
30582,5497,3,2,36,36.51,3.65,5.48,1.83
30583,4201,3,1,19,45.22,4.52,6.78,2.26
30584,4375,1,3,14,34.4,3.44,5.16,1.72
30585,3470,2,3,38,17.77,1.78,2.67,0.89
30586,6868,2,3,30,49.78,4.98,7.47,2.49
30587,3039,3,3,20,44.2,4.42,6.63,2.21
30588,3521,1,1,44,42.83,4.28,6.42,2.14
30589,6874,2,1,29,11.04,1.1,1.66,0.56
30590,6526,3,2,38,48.54,4.85,7.28,2.43
30591,1994,1,3,35,20.43,2.04,3.06,1.02
30592,8454,1,1,12,26.55,2.66,3.98,1.32
30593,1787,2,1,47,5.5,0.55,0.82,0.27
30594,7193,1,1,30,47.59,4.76,7.14,2.38
30595,2676,3,2,47,5.28,0.53,0.79,0.26
30596,4303,2,1,27,45.75,4.58,6.86,2.28
30597,3625,2,2,18,45.76,4.58,6.86,2.28
30598,6098,2,2,7,47.59,4.76,7.14,2.38
30599,6472,3,3,10,45.36,4.54,6.8,2.26
30600,1552,1,2,32,14.21,1.42,2.13,0.71
30601,608,2,3,4,9.44,0.94,1.42,0.48
30602,4171,1,2,34,20.95,2.1,3.14,1.04
30603,8068,2,1,44,31.95,3.2,4.79,1.59
30604,513,3,1,28,6.92,0.69,1.04,0.35
30605,7129,1,3,48,31.63,3.16,4.74,1.58
30606,4844,2,3,19,5.86,0.59,0.88,0.29
30607,7647,2,2,11,7.47,0.75,1.12,0.37
30608,4091,2,1,44,28.52,2.85,4.28,1.43
30609,5826,2,3,46,38.43,3.84,5.76,1.92
30610,943,2,3,4,20.43,2.04,3.06,1.02
30611,2087,2,2,36,48.54,4.85,7.28,2.43
30612,7219,3,3,44,29.18,2.92,4.38,1.46
30613,7026,3,1,23,35.17,3.52,5.28,1.76
30614,935,1,2,2,34.55,3.46,5.18,1.72
30615,6748,1,3,3,37.62,3.76,5.64,1.88
30616,1907,3,2,46,16.63,1.66,2.49,0.83
30617,4728,2,1,14,48.57,4.86,7.29,2.43
30618,7291,1,1,23,20.26,2.03,3.04,1.01
30619,727,2,1,3,5.26,0.53,0.79,0.26
30620,1919,3,2,48,30.5,3.05,4.58,1.53
30621,8548,3,2,32,23.71,2.37,3.56,1.19
30622,1064,3,1,49,42.84,4.28,6.43,2.15
30623,2834,1,2,26,23.6,2.36,3.54,1.18
30624,1446,1,3,9,40.98,4.1,6.15,2.05
30625,2797,3,1,11,43.85,4.39,6.58,2.19
30626,3953,2,1,1,18.28,1.83,2.74,0.91
30627,7182,1,1,19,15.31,1.53,2.3,0.77
30628,3596,1,2,48,38.64,3.86,5.8,1.94
30629,66,2,3,23,34.72,3.47,5.21,1.74
30630,7862,3,3,30,7.83,0.78,1.17,0.39
30631,2649,2,3,50,37.13,3.71,5.57,1.86
30632,5512,3,1,5,49.83,4.98,7.47,2.49
30633,6615,2,2,45,5.83,0.58,0.87,0.29
30634,5065,2,2,48,36.22,3.62,5.43,1.81
30635,4047,3,1,19,45.56,4.56,6.83,2.27
30636,294,1,3,14,21.18,2.12,3.18,1.06
30637,6170,1,1,50,35.85,3.59,5.38,1.79
30638,8023,3,1,14,15.99,1.6,2.4,0.8
30639,6820,1,1,9,6.25,0.62,0.94,0.32
30640,2661,2,1,32,23.76,2.38,3.56,1.18
30641,6110,2,3,16,7.93,0.79,1.19,0.4
30642,8176,2,3,5,30.77,3.08,4.62,1.54
30643,138,1,1,25,27.69,2.77,4.15,1.38
30644,2973,3,2,44,29.16,2.92,4.37,1.45
30645,6109,3,1,32,42.23,4.22,6.33,2.11
30646,5316,3,2,15,16.75,1.68,2.51,0.83
30647,1875,1,2,42,33.7,3.37,5.06,1.69
30648,4424,2,1,45,23.47,2.35,3.52,1.17
30649,1678,2,1,8,23.79,2.38,3.57,1.19
30650,2180,3,2,4,10.47,1.05,1.57,0.52
30651,7310,1,2,22,5.28,0.53,0.79,0.26
30652,2783,2,2,40,49.46,4.95,7.42,2.47
30653,345,1,2,11,21.24,2.12,3.19,1.07
30654,2751,3,2,34,38.09,3.81,5.71,1.9
30655,4542,3,2,25,48.2,4.82,7.23,2.41
30656,5188,3,3,44,21.17,2.12,3.18,1.06
30657,4692,2,2,13,7.98,0.8,1.2,0.4
30658,5955,3,2,28,43.03,4.3,6.45,2.15
30659,4324,2,2,12,10.65,1.07,1.6,0.53
30660,466,3,1,2,7.83,0.78,1.17,0.39
30661,4098,1,3,1,34.51,3.45,5.18,1.73
30662,4500,1,2,45,37.94,3.79,5.69,1.9
30663,256,3,3,38,27.4,2.74,4.11,1.37
30664,8239,2,1,2,23.38,2.34,3.51,1.17
30665,4367,1,1,32,28.25,2.82,4.24,1.42
30666,8022,3,1,1,36.55,3.66,5.48,1.82
30667,4464,3,1,28,43.1,4.31,6.46,2.15
30668,4932,3,2,3,18.68,1.87,2.8,0.93
30669,1574,2,1,11,12.48,1.25,1.87,0.62
30670,1219,1,1,2,45.34,4.53,6.8,2.27
30671,3875,3,2,46,10.56,1.06,1.58,0.52
30672,1098,1,2,36,33.27,3.33,4.99,1.66
30673,4211,3,2,25,9.37,0.94,1.41,0.47
30674,7259,3,1,47,36.52,3.65,5.48,1.83
30675,546,3,3,37,22.15,2.22,3.32,1.1
30676,8369,3,3,2,8.23,0.82,1.23,0.41
30677,2084,3,1,32,21.33,2.13,3.2,1.07
30678,7045,1,3,46,48.73,4.87,7.31,2.44
30679,4172,1,2,6,36.52,3.65,5.48,1.83
30680,998,2,3,9,45.2,4.52,6.78,2.26
30681,6132,3,1,19,23.53,2.35,3.53,1.18
30682,7763,1,2,16,40.93,4.09,6.14,2.05
30683,7046,2,1,2,11.28,1.13,1.69,0.56
30684,4687,3,1,18,24.41,2.44,3.66,1.22
30685,772,1,1,38,34.55,3.46,5.18,1.72
30686,1688,3,1,16,45.76,4.58,6.86,2.28
30687,1744,2,3,46,29.79,2.98,4.47,1.49
30688,7568,3,3,14,21.14,2.11,3.17,1.06
30689,6453,3,3,39,34.82,3.48,5.22,1.74
30690,1695,3,1,40,26.23,2.62,3.93,1.31
30691,1935,1,1,40,10.45,1.04,1.57,0.53
30692,2922,1,1,21,38.14,3.81,5.72,1.91
30693,1290,1,2,3,16.32,1.63,2.45,0.82
30694,5203,2,1,45,9.83,0.98,1.47,0.49
30695,6979,3,3,29,37.52,3.75,5.63,1.88
30696,1639,3,3,34,31.73,3.17,4.76,1.59
30697,2486,3,3,27,46.92,4.69,7.04,2.35
30698,3235,2,2,8,8.69,0.87,1.3,0.43
30699,871,3,2,50,32.59,3.26,4.89,1.63
30700,6826,2,2,20,34.2,3.42,5.13,1.71
30701,221,1,1,31,43.91,4.39,6.59,2.2
30702,4952,2,1,13,15.52,1.55,2.33,0.78
30703,6395,1,2,11,28.33,2.83,4.25,1.42
30704,8691,1,3,30,6.08,0.61,0.91,0.3
30705,8288,2,3,28,31.16,3.12,4.67,1.55
30706,6199,3,2,39,26.47,2.65,3.97,1.32
30707,6134,2,3,48,18.39,1.84,2.76,0.92
30708,241,2,1,23,32.69,3.27,4.9,1.63
30709,3171,3,2,49,20.14,2.01,3.02,1.01
30710,2373,1,2,25,30.71,3.07,4.61,1.54
30711,6487,2,3,39,14.1,1.41,2.11,0.7
30712,4249,1,2,46,40.13,4.01,6.02,2.01
30713,6920,1,2,36,39.67,3.97,5.95,1.98
30714,4655,3,3,28,13.12,1.31,1.97,0.66
30715,6627,2,3,8,9.86,0.99,1.48,0.49
30716,5638,2,1,26,12.38,1.24,1.86,0.62
30717,2391,1,1,2,46.3,4.63,6.94,2.31
30718,5913,1,2,25,27.55,2.76,4.13,1.37
30719,3734,2,3,40,35.99,3.6,5.4,1.8
30720,5698,3,3,43,24.86,2.49,3.73,1.24
30721,3078,2,2,11,15.73,1.57,2.36,0.79
30722,839,2,3,42,13.95,1.4,2.09,0.69
30723,5422,1,3,49,13.58,1.36,2.04,0.68
30724,5128,2,3,16,39.6,3.96,5.94,1.98
30725,5774,2,2,21,17.24,1.72,2.59,0.87
30726,7313,1,3,33,10.55,1.06,1.58,0.52
30727,8276,3,2,25,34.01,3.4,5.1,1.7
30728,131,2,1,9,26.3,2.63,3.94,1.31
30729,8617,3,2,16,43.77,4.38,6.57,2.19
30730,1311,2,2,23,10.36,1.04,1.55,0.51
30731,2504,3,2,7,33.4,3.34,5.01,1.67
30732,8719,2,2,24,24.0,2.4,3.6,1.2
30733,7479,3,1,6,36.86,3.69,5.53,1.84
30734,8160,3,3,19,23.76,2.38,3.56,1.18
30735,1847,3,3,3,13.54,1.35,2.03,0.68
30736,6635,1,1,49,43.14,4.31,6.47,2.16
30737,7513,2,1,35,24.94,2.49,3.74,1.25
30738,6612,2,3,2,42.69,4.27,6.4,2.13
30739,7496,2,2,20,9.11,0.91,1.37,0.46
30740,3671,3,2,43,43.11,4.31,6.47,2.16
30741,531,1,1,14,21.4,2.14,3.21,1.07
30742,7743,2,2,29,31.82,3.18,4.77,1.59
30743,686,2,3,30,47.98,4.8,7.2,2.4
30744,1000,1,3,13,38.67,3.87,5.8,1.93
30745,4035,1,1,24,25.97,2.6,3.9,1.3
30746,2296,1,3,42,34.72,3.47,5.21,1.74
30747,127,3,1,48,45.79,4.58,6.87,2.29
30748,2315,1,3,2,46.12,4.61,6.92,2.31
30749,5268,1,2,33,33.55,3.36,5.03,1.67
30750,1444,3,2,17,27.34,2.73,4.1,1.37
30751,943,1,1,48,35.82,3.58,5.37,1.79
30752,4495,3,2,19,28.96,2.9,4.34,1.44
30753,4125,2,2,39,49.79,4.98,7.47,2.49
30754,5364,3,2,33,9.22,0.92,1.38,0.46
30755,4510,3,1,48,44.04,4.4,6.61,2.21
30756,2262,2,2,48,43.72,4.37,6.56,2.19
30757,4629,2,1,23,31.72,3.17,4.76,1.59
30758,2353,1,3,27,17.08,1.71,2.56,0.85
30759,3210,3,3,46,48.86,4.89,7.33,2.44
30760,8252,3,1,7,40.48,4.05,6.07,2.02
30761,409,3,1,24,49.25,4.93,7.39,2.46
30762,3934,3,3,10,10.01,1.0,1.5,0.5
30763,171,2,1,6,20.08,2.01,3.01,1.0
30764,7449,1,3,46,20.92,2.09,3.14,1.05
30765,4374,1,3,21,16.85,1.69,2.53,0.84
30766,6479,1,3,17,45.3,4.53,6.79,2.26
30767,6744,2,3,38,8.75,0.88,1.31,0.43
30768,223,2,2,26,19.47,1.95,2.92,0.97
30769,1606,1,3,3,43.96,4.4,6.59,2.19
30770,5304,3,2,49,22.05,2.2,3.31,1.11
30771,3872,1,1,39,32.27,3.23,4.84,1.61
30772,2399,2,1,30,27.41,2.74,4.11,1.37
30773,2853,3,1,31,8.6,0.86,1.29,0.43
30774,2446,2,1,20,21.91,2.19,3.29,1.1
30775,6135,1,2,3,42.95,4.3,6.44,2.14
30776,8152,1,2,45,19.78,1.98,2.97,0.99
30777,4314,1,1,17,45.86,4.59,6.88,2.29
30778,1272,1,1,10,40.58,4.06,6.09,2.03
30779,2980,1,1,27,42.94,4.29,6.44,2.15
30780,1869,1,2,41,24.67,2.47,3.7,1.23
30781,4991,1,1,31,11.4,1.14,1.71,0.57
30782,1586,3,2,38,35.55,3.56,5.33,1.77
30783,8438,1,3,1,22.53,2.25,3.38,1.13
30784,3802,2,3,19,32.85,3.28,4.93,1.65
30785,6170,3,2,30,41.68,4.17,6.25,2.08
30786,359,3,1,40,38.88,3.89,5.83,1.94
30787,2413,3,3,47,36.7,3.67,5.5,1.83
30788,6935,1,1,10,33.63,3.36,5.04,1.68
30789,2831,3,1,28,14.81,1.48,2.22,0.74
30790,5912,3,2,23,39.04,3.9,5.86,1.96
30791,7622,3,2,15,6.69,0.67,1.0,0.33
30792,3981,3,3,42,5.54,0.55,0.83,0.28
30793,5505,1,1,26,30.25,3.03,4.54,1.51
30794,7690,3,3,18,45.38,4.54,6.81,2.27
30795,8311,1,3,20,32.93,3.29,4.94,1.65
30796,5935,1,1,30,5.91,0.59,0.89,0.3
30797,5028,3,1,33,17.83,1.78,2.67,0.89
30798,2554,3,1,50,33.78,3.38,5.07,1.69
30799,1007,3,1,30,29.39,2.94,4.41,1.47
30800,618,2,2,40,9.23,0.92,1.38,0.46
30801,8537,1,3,9,22.71,2.27,3.41,1.14
30802,2360,1,1,4,48.91,4.89,7.34,2.45
30803,5906,3,3,19,48.22,4.82,7.23,2.41
30804,2520,2,1,39,44.94,4.49,6.74,2.25
30805,592,3,3,13,42.86,4.29,6.43,2.14
30806,239,2,3,19,24.37,2.44,3.66,1.22
30807,8558,3,3,34,39.91,3.99,5.99,2.0
30808,4725,2,3,5,5.63,0.56,0.84,0.28
30809,8179,2,1,41,5.38,0.54,0.81,0.27
30810,3524,1,1,39,28.18,2.82,4.23,1.41
30811,5401,3,1,35,11.36,1.14,1.7,0.56
30812,592,1,2,41,39.59,3.96,5.94,1.98
30813,3561,3,2,34,13.44,1.34,2.02,0.68
30814,6467,2,2,8,18.6,1.86,2.79,0.93
30815,8161,1,3,28,47.87,4.79,7.18,2.39
30816,1461,3,1,22,34.39,3.44,5.16,1.72
30817,6323,2,1,39,5.14,0.51,0.77,0.26
30818,5970,3,1,1,15.76,1.58,2.36,0.78
30819,2463,2,3,35,28.83,2.88,4.32,1.44
30820,8280,2,2,29,5.61,0.56,0.84,0.28
30821,5648,2,1,25,21.29,2.13,3.19,1.06
30822,2753,2,2,26,43.59,4.36,6.54,2.18
30823,1996,2,1,24,28.03,2.8,4.2,1.4
30824,7922,2,2,20,14.55,1.46,2.18,0.72
30825,4959,2,2,20,11.33,1.13,1.7,0.57
30826,4029,3,1,34,11.49,1.15,1.72,0.57
30827,5443,2,2,27,31.12,3.11,4.67,1.56
30828,7882,3,1,39,6.26,0.63,0.94,0.31
30829,6081,2,2,36,27.22,2.72,4.08,1.36
30830,4110,1,2,49,41.83,4.18,6.27,2.09
30831,8564,2,1,48,25.16,2.52,3.77,1.25
30832,7789,1,3,21,33.28,3.33,4.99,1.66
30833,7758,1,3,28,15.6,1.56,2.34,0.78
30834,6026,2,3,29,25.15,2.52,3.77,1.25
30835,2348,2,1,9,21.16,2.12,3.17,1.05
30836,2906,3,1,19,22.75,2.28,3.41,1.13
30837,3962,1,3,35,43.39,4.34,6.51,2.17
30838,5975,1,1,41,5.22,0.52,0.78,0.26
30839,6509,2,2,50,38.18,3.82,5.73,1.91
30840,8076,1,2,24,8.48,0.85,1.27,0.42
30841,2467,2,2,41,6.41,0.64,0.96,0.32
30842,6435,2,3,46,13.96,1.4,2.09,0.69
30843,5457,1,2,48,48.92,4.89,7.34,2.45
30844,3972,1,1,39,44.08,4.41,6.61,2.2
30845,8365,3,3,5,46.89,4.69,7.03,2.34
30846,7551,3,3,49,38.18,3.82,5.73,1.91
30847,8479,2,3,33,18.27,1.83,2.74,0.91
30848,4810,3,1,44,16.49,1.65,2.47,0.82
30849,8723,3,2,29,12.38,1.24,1.86,0.62
30850,1137,3,1,27,22.72,2.27,3.41,1.14
30851,7189,3,2,47,49.88,4.99,7.48,2.49
30852,6398,2,2,35,35.26,3.53,5.29,1.76
30853,3918,3,1,42,27.21,2.72,4.08,1.36
30854,5316,3,1,44,32.46,3.25,4.87,1.62
30855,5603,1,2,25,8.59,0.86,1.29,0.43
30856,7427,1,2,38,13.97,1.4,2.1,0.7
30857,1797,3,1,28,22.18,2.22,3.33,1.11
30858,1575,2,1,32,15.19,1.52,2.28,0.76
30859,372,2,1,30,12.06,1.21,1.81,0.6
30860,5408,3,3,41,35.52,3.55,5.33,1.78
30861,4238,2,2,45,30.82,3.08,4.62,1.54
30862,986,1,2,27,6.4,0.64,0.96,0.32
30863,3889,2,2,50,35.37,3.54,5.31,1.77
30864,3913,3,3,42,18.73,1.87,2.81,0.94
30865,5319,2,1,39,32.41,3.24,4.86,1.62
30866,3063,1,1,21,39.31,3.93,5.9,1.97
30867,5555,2,3,16,20.69,2.07,3.1,1.03
30868,6307,3,2,2,19.51,1.95,2.93,0.98
30869,5097,2,1,43,10.02,1.0,1.5,0.5
30870,6946,1,2,41,44.12,4.41,6.62,2.21
30871,1275,3,2,17,47.64,4.76,7.15,2.39
30872,375,3,1,13,35.7,3.57,5.36,1.79
30873,8646,2,2,39,27.62,2.76,4.14,1.38
30874,4823,1,1,43,8.03,0.8,1.2,0.4
30875,3820,2,1,11,5.08,0.51,0.76,0.25
30876,6472,2,3,6,7.83,0.78,1.17,0.39
30877,4433,3,3,9,42.62,4.26,6.39,2.13
30878,6250,2,2,27,29.83,2.98,4.47,1.49
30879,115,1,3,28,7.21,0.72,1.08,0.36
30880,7386,3,3,2,43.41,4.34,6.51,2.17
30881,7848,2,3,32,11.5,1.15,1.72,0.57
30882,5106,2,3,21,23.35,2.34,3.5,1.16
30883,6529,3,1,28,21.73,2.17,3.26,1.09
30884,7200,1,1,45,44.83,4.48,6.72,2.24
30885,4202,2,1,33,31.91,3.19,4.79,1.6
30886,8234,2,2,43,41.35,4.14,6.2,2.06
30887,5053,2,3,19,21.78,2.18,3.27,1.09
30888,4461,1,3,42,43.66,4.37,6.55,2.18
30889,898,2,3,6,6.74,0.67,1.01,0.34
30890,8391,1,2,5,47.98,4.8,7.2,2.4
30891,734,2,1,9,45.67,4.57,6.85,2.28
30892,2026,3,2,48,41.06,4.11,6.16,2.05
30893,5561,1,2,46,5.08,0.51,0.76,0.25
30894,5268,3,3,2,18.2,1.82,2.73,0.91
30895,6671,2,2,31,32.28,3.23,4.84,1.61
30896,6376,2,1,28,8.43,0.84,1.26,0.42
30897,5922,3,1,5,48.02,4.8,7.2,2.4
30898,8682,2,2,49,45.34,4.53,6.8,2.27
30899,8189,2,1,28,49.42,4.94,7.41,2.47
30900,299,3,3,43,7.63,0.76,1.14,0.38
30901,7156,3,2,32,41.8,4.18,6.27,2.09
30902,5339,2,2,38,45.63,4.56,6.84,2.28
30903,1398,2,3,16,39.81,3.98,5.97,1.99
30904,4371,1,3,48,31.21,3.12,4.68,1.56
30905,5903,2,2,22,34.63,3.46,5.19,1.73
30906,2908,3,3,39,45.43,4.54,6.81,2.27
30907,4048,2,3,28,14.87,1.49,2.23,0.74
30908,6712,3,3,28,12.74,1.27,1.91,0.64
30909,5261,3,2,16,31.66,3.17,4.75,1.58
30910,5833,1,1,39,8.88,0.89,1.33,0.44
30911,6514,2,1,11,35.77,3.58,5.37,1.79
30912,2303,3,2,18,22.65,2.26,3.4,1.14
30913,5415,1,3,12,31.91,3.19,4.79,1.6
30914,2037,1,3,4,44.53,4.45,6.68,2.23
30915,3076,3,1,41,35.09,3.51,5.26,1.75
30916,6401,3,2,10,42.15,4.22,6.32,2.1
30917,3367,1,2,27,14.75,1.48,2.21,0.73
30918,3586,1,1,31,19.47,1.95,2.92,0.97
30919,5724,3,3,34,29.31,2.93,4.4,1.47
30920,4416,2,2,49,25.04,2.5,3.76,1.26
30921,4010,1,1,8,38.44,3.84,5.77,1.93
30922,2627,2,1,3,14.52,1.45,2.18,0.73
30923,1957,3,2,25,48.85,4.89,7.33,2.44
30924,7801,2,1,49,36.47,3.65,5.47,1.82
30925,5080,3,2,30,47.66,4.77,7.15,2.38
30926,5704,1,1,5,7.06,0.71,1.06,0.35
30927,6615,1,1,48,47.18,4.72,7.08,2.36
30928,5709,1,1,13,19.52,1.95,2.93,0.98
30929,7092,2,2,11,18.56,1.86,2.78,0.92
30930,961,3,2,31,31.48,3.15,4.72,1.57
30931,6376,3,3,16,24.6,2.46,3.69,1.23
30932,4894,1,1,7,16.9,1.69,2.53,0.84
30933,6673,1,1,17,10.88,1.09,1.63,0.54
30934,7538,2,1,41,22.07,2.21,3.31,1.1
30935,6816,3,1,36,7.47,0.75,1.12,0.37
30936,3328,3,3,16,32.91,3.29,4.94,1.65
30937,4974,1,2,11,22.64,2.26,3.4,1.14
30938,2362,3,3,32,25.14,2.51,3.77,1.26
30939,5491,3,3,3,11.13,1.11,1.67,0.56
30940,6552,1,3,33,13.96,1.4,2.09,0.69
30941,3027,3,3,34,28.15,2.82,4.22,1.4
30942,7241,3,3,33,35.16,3.52,5.27,1.75
30943,2778,1,1,20,48.64,4.86,7.3,2.44
30944,6494,3,1,40,15.26,1.53,2.29,0.76
30945,865,1,3,49,39.39,3.94,5.91,1.97
30946,1573,1,3,20,25.38,2.54,3.81,1.27
30947,7447,2,3,46,23.42,2.34,3.51,1.17
30948,2804,2,3,7,47.34,4.73,7.1,2.37
30949,6533,2,2,19,32.74,3.27,4.91,1.64
30950,4691,1,3,5,39.35,3.94,5.9,1.96
30951,1379,1,2,23,19.5,1.95,2.92,0.97
30952,86,3,3,23,30.33,3.03,4.55,1.52
30953,3646,3,3,28,5.96,0.6,0.89,0.29
30954,6243,2,3,46,22.49,2.25,3.37,1.12
30955,6785,1,1,13,8.6,0.86,1.29,0.43
30956,757,3,1,26,40.43,4.04,6.06,2.02
30957,7440,1,3,34,45.08,4.51,6.76,2.25
30958,969,1,1,34,15.9,1.59,2.38,0.79
30959,2819,2,1,28,44.21,4.42,6.63,2.21
30960,4339,2,2,28,16.28,1.63,2.44,0.81
30961,7666,1,1,30,40.09,4.01,6.01,2.0
30962,7087,3,1,19,5.56,0.56,0.83,0.27
30963,6890,1,1,49,20.63,2.06,3.09,1.03
30964,729,1,1,9,25.67,2.57,3.85,1.28
30965,6650,1,2,26,45.01,4.5,6.75,2.25
30966,278,3,1,30,34.82,3.48,5.22,1.74
30967,6015,3,3,7,14.58,1.46,2.19,0.73
30968,5225,2,3,29,24.4,2.44,3.66,1.22
30969,7706,3,1,6,26.8,2.68,4.02,1.34
30970,1956,3,2,5,19.74,1.97,2.96,0.99
30971,1276,2,3,42,39.47,3.95,5.92,1.97
30972,6329,2,1,7,40.5,4.05,6.08,2.03
30973,1647,2,3,26,33.87,3.39,5.08,1.69
30974,5641,2,2,37,8.44,0.84,1.27,0.43
30975,5295,1,3,41,48.36,4.84,7.25,2.41
30976,2739,3,2,32,37.39,3.74,5.61,1.87
30977,8063,2,2,21,23.13,2.31,3.47,1.16
30978,1021,3,2,22,42.68,4.27,6.4,2.13
30979,3476,2,2,8,23.78,2.38,3.57,1.19
30980,2254,1,1,14,47.21,4.72,7.08,2.36
30981,3438,2,2,18,35.16,3.52,5.27,1.75
30982,4094,2,1,6,44.03,4.4,6.6,2.2
30983,3710,3,3,5,37.73,3.77,5.66,1.89
30984,7250,2,2,50,26.89,2.69,4.03,1.34
30985,4150,3,2,16,14.47,1.45,2.17,0.72
30986,2865,1,3,34,11.22,1.12,1.68,0.56
30987,2152,1,2,18,46.56,4.66,6.98,2.32
30988,8629,3,2,41,8.62,0.86,1.29,0.43
30989,7557,1,2,12,48.88,4.89,7.33,2.44
30990,8395,2,2,18,29.29,2.93,4.39,1.46
30991,1181,3,1,9,37.63,3.76,5.64,1.88
30992,8570,1,1,7,45.67,4.57,6.85,2.28
30993,1562,1,1,17,37.52,3.75,5.63,1.88
30994,8602,1,3,16,49.44,4.94,7.42,2.48
30995,8097,3,3,2,35.34,3.53,5.3,1.77
30996,6421,1,1,17,38.83,3.88,5.82,1.94
30997,8038,1,1,23,8.6,0.86,1.29,0.43
