Read_ID,Date_Key,Utility_Key,Vendor_Key,Customer_Key,Consumption_kWh,Cost,Revenue,Profit
52238,4389,3,2,17,24.81,2.48,3.72,1.24
52239,4741,3,3,15,32.01,3.2,4.8,1.6
52240,3938,1,3,48,11.27,1.13,1.69,0.56
52241,7022,1,3,39,36.27,3.63,5.44,1.81
52242,7921,1,1,16,33.14,3.31,4.97,1.66
52243,1870,1,1,7,44.93,4.49,6.74,2.25
52244,3290,2,3,14,23.3,2.33,3.5,1.17
52245,8171,1,3,10,45.57,4.56,6.84,2.28
52246,1618,1,1,45,21.67,2.17,3.25,1.08
52247,5946,3,3,37,38.79,3.88,5.82,1.94
52248,8445,3,3,49,42.21,4.22,6.33,2.11
52249,4250,3,2,45,42.81,4.28,6.42,2.14
52250,6208,2,3,14,45.9,4.59,6.88,2.29
52251,6127,3,1,50,23.46,2.35,3.52,1.17
52252,7799,3,2,26,11.25,1.12,1.69,0.57
52253,5789,3,1,30,30.62,3.06,4.59,1.53
52254,8573,2,3,10,34.99,3.5,5.25,1.75
52255,7657,3,3,36,20.56,2.06,3.08,1.02
52256,4781,3,1,19,9.02,0.9,1.35,0.45
52257,6517,1,3,2,13.7,1.37,2.05,0.68
52258,7090,1,2,43,21.98,2.2,3.3,1.1
52259,1589,3,3,17,34.53,3.45,5.18,1.73
52260,5536,3,1,21,38.1,3.81,5.72,1.91
52261,7605,1,1,11,15.66,1.57,2.35,0.78
52262,8484,2,2,38,38.59,3.86,5.79,1.93
52263,3116,1,3,40,11.1,1.11,1.66,0.55
52264,209,1,3,22,20.48,2.05,3.07,1.02
52265,6154,2,3,30,40.06,4.01,6.01,2.0
52266,5639,3,2,17,44.75,4.48,6.71,2.23
52267,411,1,3,28,5.07,0.51,0.76,0.25
52268,7652,3,3,32,26.25,2.62,3.94,1.32
52269,6148,3,1,48,37.85,3.78,5.68,1.9
52270,5840,2,2,14,45.1,4.51,6.76,2.25
52271,608,2,2,17,46.35,4.64,6.95,2.31
52272,1974,3,3,38,47.72,4.77,7.16,2.39
52273,3688,3,1,13,33.1,3.31,4.96,1.65
52274,4133,2,1,48,13.88,1.39,2.08,0.69
52275,7603,3,3,2,12.16,1.22,1.82,0.6
52276,7648,2,3,34,31.25,3.12,4.69,1.57
52277,7475,3,2,49,6.86,0.69,1.03,0.34
52278,7454,2,2,30,13.78,1.38,2.07,0.69
52279,6479,3,2,37,15.16,1.52,2.27,0.75
52280,2383,3,1,50,33.51,3.35,5.03,1.68
52281,2605,2,1,20,45.63,4.56,6.84,2.28
52282,169,3,2,39,29.97,3.0,4.5,1.5
52283,1102,1,1,21,31.99,3.2,4.8,1.6
52284,5783,1,2,49,49.8,4.98,7.47,2.49
52285,2207,3,3,23,47.98,4.8,7.2,2.4
52286,1607,1,1,11,46.65,4.66,7.0,2.34
52287,2687,1,1,16,17.36,1.74,2.6,0.86
52288,1770,2,3,26,28.6,2.86,4.29,1.43
52289,6050,1,2,49,24.42,2.44,3.66,1.22
52290,7191,3,1,45,10.88,1.09,1.63,0.54
52291,5232,2,3,13,11.01,1.1,1.65,0.55
52292,248,1,1,45,14.58,1.46,2.19,0.73
52293,6952,2,3,49,46.06,4.61,6.91,2.3
52294,8260,2,2,12,19.29,1.93,2.89,0.96
52295,2982,2,2,31,25.09,2.51,3.76,1.25
52296,3287,1,2,10,38.66,3.87,5.8,1.93
52297,4853,2,2,21,6.92,0.69,1.04,0.35
52298,2951,3,2,10,20.76,2.08,3.11,1.03
52299,2731,3,2,7,23.12,2.31,3.47,1.16
52300,5477,2,1,44,8.53,0.85,1.28,0.43
52301,3887,3,1,26,11.33,1.13,1.7,0.57
52302,7227,3,3,46,48.14,4.81,7.22,2.41
52303,7333,2,3,20,24.23,2.42,3.63,1.21
52304,5837,1,2,28,10.65,1.07,1.6,0.53
52305,7163,2,2,6,42.34,4.23,6.35,2.12
52306,2738,3,1,38,35.26,3.53,5.29,1.76
52307,8239,2,3,50,13.25,1.33,1.99,0.66
52308,6733,3,3,45,22.87,2.29,3.43,1.14
52309,6172,2,1,40,44.94,4.49,6.74,2.25
52310,4959,3,3,17,27.63,2.76,4.14,1.38
52311,4593,1,3,43,46.56,4.66,6.98,2.32
52312,666,1,2,10,20.98,2.1,3.15,1.05
52313,5467,1,2,19,22.89,2.29,3.43,1.14
52314,6179,3,2,1,17.68,1.77,2.65,0.88
52315,5606,1,3,18,38.32,3.83,5.75,1.92
52316,768,1,2,16,45.12,4.51,6.77,2.26
52317,2011,2,1,22,41.8,4.18,6.27,2.09
52318,3244,2,1,26,13.28,1.33,1.99,0.66
52319,6788,1,3,41,14.34,1.43,2.15,0.72
52320,4986,1,2,43,32.44,3.24,4.87,1.63
52321,7001,2,3,35,6.07,0.61,0.91,0.3
52322,5985,2,1,24,22.72,2.27,3.41,1.14
52323,2149,1,2,15,47.37,4.74,7.11,2.37
52324,7653,1,1,25,14.11,1.41,2.12,0.71
52325,5350,2,2,31,40.72,4.07,6.11,2.04
52326,3732,3,3,47,30.47,3.05,4.57,1.52
52327,6080,3,1,39,49.58,4.96,7.44,2.48
52328,6630,1,3,29,26.8,2.68,4.02,1.34
52329,4593,3,2,44,29.15,2.92,4.37,1.45
52330,643,1,1,14,20.4,2.04,3.06,1.02
52331,5326,1,1,1,14.64,1.46,2.2,0.74
52332,1976,2,3,27,41.3,4.13,6.19,2.06
52333,5495,1,1,26,27.17,2.72,4.08,1.36
52334,7690,1,3,37,34.75,3.48,5.21,1.73
52335,2419,1,2,5,38.21,3.82,5.73,1.91
52336,4035,1,3,9,6.07,0.61,0.91,0.3
52337,23,3,2,20,34.97,3.5,5.25,1.75
52338,8734,2,1,40,11.49,1.15,1.72,0.57
52339,5608,3,3,29,37.74,3.77,5.66,1.89
52340,6759,2,2,49,46.29,4.63,6.94,2.31
52341,7782,2,1,37,9.95,1.0,1.49,0.49
52342,132,3,1,11,27.92,2.79,4.19,1.4
52343,7865,2,3,34,23.72,2.37,3.56,1.19
52344,7904,3,1,36,49.11,4.91,7.37,2.46
52345,3745,3,1,30,44.42,4.44,6.66,2.22
52346,2418,2,3,37,23.08,2.31,3.46,1.15
52347,7592,2,3,46,40.91,4.09,6.14,2.05
52348,5679,1,3,37,6.58,0.66,0.99,0.33
52349,1326,1,3,25,7.67,0.77,1.15,0.38
52350,3009,2,3,22,45.79,4.58,6.87,2.29
52351,6850,1,2,38,48.41,4.84,7.26,2.42
52352,4920,2,1,49,39.88,3.99,5.98,1.99
52353,321,1,1,25,24.44,2.44,3.67,1.23
52354,7767,3,1,19,20.9,2.09,3.14,1.05
52355,618,3,3,47,27.81,2.78,4.17,1.39
52356,2032,3,1,26,26.21,2.62,3.93,1.31
52357,7664,2,1,32,8.9,0.89,1.34,0.45
52358,2442,2,2,12,26.84,2.68,4.03,1.35
52359,4782,3,2,11,6.05,0.6,0.91,0.31
52360,2412,1,3,2,33.92,3.39,5.09,1.7
52361,7587,3,3,31,43.88,4.39,6.58,2.19
52362,7824,2,1,41,46.89,4.69,7.03,2.34
52363,363,1,2,13,11.29,1.13,1.69,0.56
52364,5952,3,3,15,40.52,4.05,6.08,2.03
52365,4228,2,1,33,12.44,1.24,1.87,0.63
52366,3998,3,1,41,46.28,4.63,6.94,2.31
52367,8327,1,3,49,24.65,2.46,3.7,1.24
52368,3169,1,3,20,12.32,1.23,1.85,0.62
52369,6461,2,2,45,46.48,4.65,6.97,2.32
52370,49,1,1,49,11.74,1.17,1.76,0.59
52371,8528,1,1,30,49.21,4.92,7.38,2.46
52372,7765,1,3,29,15.48,1.55,2.32,0.77
52373,7165,1,1,50,36.73,3.67,5.51,1.84
52374,7166,1,1,28,33.39,3.34,5.01,1.67
52375,3426,1,2,16,14.45,1.44,2.17,0.73
52376,5310,2,3,16,8.09,0.81,1.21,0.4
52377,1482,2,1,36,18.76,1.88,2.81,0.93
52378,5351,2,2,24,44.14,4.41,6.62,2.21
52379,6805,3,3,4,35.7,3.57,5.36,1.79
52380,7381,3,2,49,47.99,4.8,7.2,2.4
52381,3216,2,1,35,34.58,3.46,5.19,1.73
52382,8730,1,1,47,43.17,4.32,6.48,2.16
52383,4680,3,2,2,21.67,2.17,3.25,1.08
52384,6942,2,2,3,47.87,4.79,7.18,2.39
52385,732,3,3,48,43.57,4.36,6.54,2.18
52386,1835,3,2,22,16.29,1.63,2.44,0.81
52387,8227,3,3,46,35.84,3.58,5.38,1.8
52388,4018,1,2,45,30.18,3.02,4.53,1.51
52389,1112,3,2,37,37.77,3.78,5.67,1.89
52390,5780,2,3,8,37.22,3.72,5.58,1.86
52391,7653,1,1,42,5.72,0.57,0.86,0.29
52392,3257,3,1,32,32.5,3.25,4.88,1.63
52393,5025,3,1,35,33.48,3.35,5.02,1.67
52394,8236,3,3,37,11.23,1.12,1.68,0.56
52395,3973,2,2,36,22.99,2.3,3.45,1.15
52396,4205,3,1,33,25.43,2.54,3.81,1.27
52397,3134,1,1,30,12.34,1.23,1.85,0.62
52398,3672,2,3,8,30.55,3.06,4.58,1.52
52399,961,1,3,13,8.44,0.84,1.27,0.43
52400,4290,2,3,42,10.01,1.0,1.5,0.5
52401,8621,1,3,8,16.89,1.69,2.53,0.84
52402,6245,1,1,2,11.02,1.1,1.65,0.55
52403,96,1,2,19,7.89,0.79,1.18,0.39
52404,2804,3,3,18,14.32,1.43,2.15,0.72
52405,8340,1,3,2,43.36,4.34,6.5,2.16
52406,645,2,1,9,35.62,3.56,5.34,1.78
52407,4211,2,3,16,39.94,3.99,5.99,2.0
52408,2203,1,3,44,24.64,2.46,3.7,1.24
52409,2495,2,3,30,7.27,0.73,1.09,0.36
52410,6780,3,3,47,45.37,4.54,6.81,2.27
52411,5095,3,2,38,36.56,3.66,5.48,1.82
52412,4755,1,2,5,6.39,0.64,0.96,0.32
52413,7113,3,1,47,48.96,4.9,7.34,2.44
52414,6463,3,1,31,34.65,3.46,5.2,1.74
52415,5338,1,1,32,25.14,2.51,3.77,1.26
52416,6806,1,3,26,13.09,1.31,1.96,0.65
52417,8226,3,1,27,6.35,0.64,0.95,0.31
52418,3468,3,2,29,20.99,2.1,3.15,1.05
52419,5861,3,2,33,24.69,2.47,3.7,1.23
52420,5453,1,2,41,16.91,1.69,2.54,0.85
52421,4137,3,2,11,46.35,4.64,6.95,2.31
52422,1548,1,3,16,38.41,3.84,5.76,1.92
52423,6171,2,2,36,12.24,1.22,1.84,0.62
52424,4479,2,3,14,47.59,4.76,7.14,2.38
52425,6104,3,1,21,9.52,0.95,1.43,0.48
52426,785,2,2,8,7.75,0.78,1.16,0.38
52427,7639,1,2,27,38.68,3.87,5.8,1.93
52428,6779,3,3,45,18.72,1.87,2.81,0.94
52429,3503,3,3,30,12.23,1.22,1.83,0.61
52430,1266,3,3,19,9.37,0.94,1.41,0.47
52431,2720,1,2,23,11.55,1.16,1.73,0.57
52432,1312,1,1,15,5.02,0.5,0.75,0.25
52433,7437,3,1,44,13.12,1.31,1.97,0.66
52434,7616,2,1,6,23.62,2.36,3.54,1.18
52435,7886,1,3,45,10.99,1.1,1.65,0.55
52436,5705,1,3,11,44.46,4.45,6.67,2.22
52437,6574,3,3,47,25.16,2.52,3.77,1.25
52438,487,2,2,47,47.41,4.74,7.11,2.37
52439,1583,2,3,10,8.76,0.88,1.31,0.43
52440,1855,1,3,46,47.97,4.8,7.2,2.4
52441,568,3,2,10,44.96,4.5,6.74,2.24
52442,2681,1,3,7,7.25,0.73,1.09,0.36
52443,6842,2,3,50,5.88,0.59,0.88,0.29
52444,2563,2,3,1,39.13,3.91,5.87,1.96
52445,3628,1,1,33,33.71,3.37,5.06,1.69
52446,3619,1,3,24,47.92,4.79,7.19,2.4
52447,3478,2,2,35,25.41,2.54,3.81,1.27
52448,4826,2,1,26,29.28,2.93,4.39,1.46
52449,765,2,3,22,49.79,4.98,7.47,2.49
52450,2717,2,1,23,32.49,3.25,4.87,1.62
52451,4342,2,2,23,19.71,1.97,2.96,0.99
52452,6300,1,3,27,13.2,1.32,1.98,0.66
52453,3524,2,3,13,20.39,2.04,3.06,1.02
52454,5777,3,2,40,22.88,2.29,3.43,1.14
52455,6241,2,3,41,21.02,2.1,3.15,1.05
52456,1858,3,3,1,43.33,4.33,6.5,2.17
52457,6149,3,2,6,42.85,4.28,6.43,2.15
52458,7419,2,3,3,8.47,0.85,1.27,0.42
52459,1798,3,1,38,22.44,2.24,3.37,1.13
52460,397,3,2,40,19.79,1.98,2.97,0.99
52461,6496,3,1,50,43.68,4.37,6.55,2.18
52462,3049,2,2,43,18.73,1.87,2.81,0.94
52463,1413,3,3,12,49.46,4.95,7.42,2.47
52464,1052,2,3,26,41.13,4.11,6.17,2.06
52465,1649,2,1,35,31.04,3.1,4.66,1.56
52466,4670,1,3,27,48.06,4.81,7.21,2.4
52467,7415,1,3,15,12.03,1.2,1.8,0.6
52468,8555,3,1,4,19.43,1.94,2.91,0.97
52469,1256,2,2,22,6.19,0.62,0.93,0.31
52470,5976,3,2,5,40.18,4.02,6.03,2.01
52471,2511,3,2,19,49.38,4.94,7.41,2.47
52472,7655,3,2,17,42.19,4.22,6.33,2.11
52473,2816,3,1,16,33.64,3.36,5.05,1.69
52474,2737,2,1,20,31.93,3.19,4.79,1.6
52475,60,1,1,14,41.52,4.15,6.23,2.08
52476,648,2,3,48,34.15,3.42,5.12,1.7
52477,2782,1,2,32,48.07,4.81,7.21,2.4
52478,2542,3,3,26,46.81,4.68,7.02,2.34
52479,3206,2,2,24,33.81,3.38,5.07,1.69
52480,2555,1,3,2,27.64,2.76,4.15,1.39
52481,3203,2,3,44,40.63,4.06,6.09,2.03
52482,3573,3,2,35,5.28,0.53,0.79,0.26
52483,1255,2,3,5,45.85,4.58,6.88,2.3
52484,6257,2,2,30,9.15,0.92,1.37,0.45
52485,3474,3,1,31,32.35,3.24,4.85,1.61
52486,583,3,3,46,19.51,1.95,2.93,0.98
52487,979,1,1,2,24.79,2.48,3.72,1.24
52488,3157,1,3,8,30.28,3.03,4.54,1.51
52489,7065,3,1,28,32.74,3.27,4.91,1.64
52490,4363,2,3,12,36.47,3.65,5.47,1.82
52491,7447,3,3,33,48.84,4.88,7.33,2.45
52492,7802,3,1,47,33.37,3.34,5.01,1.67
52493,7152,3,2,37,11.73,1.17,1.76,0.59
52494,3924,1,1,42,41.88,4.19,6.28,2.09
52495,738,2,2,3,35.12,3.51,5.27,1.76
52496,2932,3,2,49,48.74,4.87,7.31,2.44
52497,3183,3,1,18,38.53,3.85,5.78,1.93
52498,1035,3,1,44,32.45,3.25,4.87,1.62
52499,1109,3,1,34,21.83,2.18,3.27,1.09
52500,7215,1,1,38,25.05,2.51,3.76,1.25
52501,6439,1,2,18,9.66,0.97,1.45,0.48
52502,2946,1,1,42,36.57,3.66,5.49,1.83
52503,6343,3,3,42,31.87,3.19,4.78,1.59
52504,7171,3,1,7,39.61,3.96,5.94,1.98
52505,362,1,3,20,19.89,1.99,2.98,0.99
52506,4997,2,2,6,9.91,0.99,1.49,0.5
52507,5123,1,1,41,39.65,3.96,5.95,1.99
52508,7643,2,1,28,26.77,2.68,4.02,1.34
52509,3617,2,3,21,49.42,4.94,7.41,2.47
52510,3975,2,3,41,42.79,4.28,6.42,2.14
52511,2780,3,2,13,37.87,3.79,5.68,1.89
52512,8601,1,2,31,8.28,0.83,1.24,0.41
52513,5741,2,2,34,12.9,1.29,1.94,0.65
52514,3024,2,1,31,9.26,0.93,1.39,0.46
52515,7905,1,1,13,36.94,3.69,5.54,1.85
52516,2322,3,2,45,22.59,2.26,3.39,1.13
52517,5731,2,2,36,29.92,2.99,4.49,1.5
52518,3155,3,1,33,26.13,2.61,3.92,1.31
52519,3758,3,1,5,40.19,4.02,6.03,2.01
52520,6584,1,2,14,37.5,3.75,5.62,1.87
52521,864,1,1,18,46.19,4.62,6.93,2.31
52522,7916,3,2,35,33.0,3.3,4.95,1.65
52523,3783,3,3,6,32.26,3.23,4.84,1.61
52524,3055,1,1,25,15.29,1.53,2.29,0.76
52525,5344,2,1,28,19.55,1.96,2.93,0.97
52526,5310,1,1,47,40.39,4.04,6.06,2.02
52527,7348,3,1,27,35.0,3.5,5.25,1.75
52528,6019,1,2,5,29.48,2.95,4.42,1.47
52529,1272,3,1,39,19.66,1.97,2.95,0.98
52530,310,2,2,42,31.64,3.16,4.75,1.59
52531,7123,3,3,29,11.97,1.2,1.8,0.6
52532,881,1,1,24,37.72,3.77,5.66,1.89
52533,7678,1,1,22,19.21,1.92,2.88,0.96
52534,3356,2,1,22,13.96,1.4,2.09,0.69
52535,7722,3,3,10,37.19,3.72,5.58,1.86
52536,7809,2,1,41,28.54,2.85,4.28,1.43
52537,5145,1,1,40,10.2,1.02,1.53,0.51
52538,2700,3,2,11,23.56,2.36,3.53,1.17
52539,1891,2,2,17,37.29,3.73,5.59,1.86
52540,7024,3,3,43,31.04,3.1,4.66,1.56
52541,4172,2,1,10,26.23,2.62,3.93,1.31
52542,650,2,2,11,15.65,1.57,2.35,0.78
52543,8627,1,2,20,28.84,2.88,4.33,1.45
52544,5922,1,2,28,42.43,4.24,6.36,2.12
52545,2754,2,1,34,28.24,2.82,4.24,1.42
52546,5811,1,3,49,14.44,1.44,2.17,0.73
52547,4036,2,1,3,8.85,0.88,1.33,0.45
52548,832,3,2,4,30.58,3.06,4.59,1.53
52549,904,2,1,11,49.39,4.94,7.41,2.47
52550,3238,2,1,29,33.57,3.36,5.04,1.68
52551,6834,1,2,35,29.21,2.92,4.38,1.46
52552,4332,2,2,43,32.16,3.22,4.82,1.6
52553,3569,2,3,36,44.89,4.49,6.73,2.24
52554,8701,1,2,1,32.31,3.23,4.85,1.62
52555,4792,1,2,9,5.86,0.59,0.88,0.29
52556,6628,3,2,40,26.76,2.68,4.01,1.33
52557,4449,1,2,7,23.41,2.34,3.51,1.17
52558,3818,1,1,10,48.63,4.86,7.29,2.43
52559,3595,3,2,40,31.95,3.2,4.79,1.59
52560,1233,3,2,24,35.1,3.51,5.26,1.75
52561,6495,3,3,20,20.13,2.01,3.02,1.01
52562,5801,2,2,43,28.19,2.82,4.23,1.41
52563,958,2,3,40,49.86,4.99,7.48,2.49
52564,7743,3,1,33,11.54,1.15,1.73,0.58
52565,1222,1,3,11,22.19,2.22,3.33,1.11
52566,8534,3,2,46,39.58,3.96,5.94,1.98
52567,2935,2,3,21,8.77,0.88,1.32,0.44
52568,5241,2,2,37,12.68,1.27,1.9,0.63
52569,1349,3,2,48,5.18,0.52,0.78,0.26
52570,5664,2,3,19,5.71,0.57,0.86,0.29
52571,7891,2,1,16,27.15,2.72,4.07,1.35
52572,7763,1,3,43,44.88,4.49,6.73,2.24
52573,2452,2,1,44,22.0,2.2,3.3,1.1
52574,3756,2,1,10,27.51,2.75,4.13,1.38
52575,2096,3,3,19,28.9,2.89,4.34,1.45
52576,3264,1,1,25,20.02,2.0,3.0,1.0
52577,2080,3,1,22,14.88,1.49,2.23,0.74
52578,4845,2,3,44,18.59,1.86,2.79,0.93
52579,2978,3,2,48,40.32,4.03,6.05,2.02
52580,1939,2,2,4,44.2,4.42,6.63,2.21
52581,4960,1,2,48,14.77,1.48,2.22,0.74
52582,2860,2,3,7,35.39,3.54,5.31,1.77
52583,4312,1,3,22,25.9,2.59,3.88,1.29
52584,1400,3,1,24,41.08,4.11,6.16,2.05
52585,2516,1,2,18,11.12,1.11,1.67,0.56
52586,7577,2,3,31,41.71,4.17,6.26,2.09
52587,5805,3,1,25,34.93,3.49,5.24,1.75
52588,2997,2,3,1,13.48,1.35,2.02,0.67
52589,680,3,2,26,14.91,1.49,2.24,0.75
52590,6058,1,3,41,14.68,1.47,2.2,0.73
52591,5446,3,3,22,17.67,1.77,2.65,0.88
52592,7843,3,1,44,36.93,3.69,5.54,1.85
52593,3146,1,1,39,37.34,3.73,5.6,1.87
52594,1553,3,2,39,8.66,0.87,1.3,0.43
52595,3113,3,1,49,47.53,4.75,7.13,2.38
52596,5002,1,3,5,41.78,4.18,6.27,2.09
52597,4969,1,1,22,24.76,2.48,3.71,1.23
52598,3044,1,2,39,28.84,2.88,4.33,1.45
52599,6063,3,1,20,39.27,3.93,5.89,1.96
52600,6366,1,1,8,21.21,2.12,3.18,1.06
52601,3464,2,3,34,28.33,2.83,4.25,1.42
52602,726,3,1,50,25.76,2.58,3.86,1.28
52603,6251,3,1,45,35.58,3.56,5.34,1.78
52604,3880,1,2,29,46.63,4.66,6.99,2.33
52605,3534,1,2,38,39.37,3.94,5.91,1.97
52606,2343,2,1,48,10.49,1.05,1.57,0.52
52607,7141,2,3,35,14.24,1.42,2.14,0.72
52608,3664,1,2,45,35.19,3.52,5.28,1.76
52609,1526,3,3,16,18.59,1.86,2.79,0.93
52610,4483,1,1,40,33.37,3.34,5.01,1.67
52611,6234,1,3,29,23.91,2.39,3.59,1.2
52612,3513,1,2,8,13.77,1.38,2.07,0.69
52613,5249,3,3,43,30.18,3.02,4.53,1.51
52614,4895,1,3,13,28.42,2.84,4.26,1.42
52615,3863,2,1,19,20.91,2.09,3.14,1.05
52616,3034,1,2,17,27.63,2.76,4.14,1.38
52617,6099,2,3,43,11.8,1.18,1.77,0.59
52618,61,3,1,11,29.96,3.0,4.49,1.49
52619,4340,1,1,43,46.71,4.67,7.01,2.34
52620,5693,3,1,45,29.1,2.91,4.36,1.45
52621,6281,2,1,10,43.13,4.31,6.47,2.16
52622,2780,3,3,23,31.42,3.14,4.71,1.57
52623,5196,2,1,49,20.57,2.06,3.09,1.03
52624,3113,2,2,49,10.31,1.03,1.55,0.52
52625,996,2,1,46,21.11,2.11,3.17,1.06
52626,1421,2,3,9,7.75,0.78,1.16,0.38
52627,5719,2,2,50,39.8,3.98,5.97,1.99
52628,3862,2,2,13,29.77,2.98,4.47,1.49
52629,3752,1,1,32,47.05,4.7,7.06,2.36
52630,6592,2,2,45,43.42,4.34,6.51,2.17
52631,162,2,3,28,9.04,0.9,1.36,0.46
52632,5699,1,3,16,16.49,1.65,2.47,0.82
52633,170,1,1,45,45.84,4.58,6.88,2.3
52634,5759,3,1,32,25.05,2.51,3.76,1.25
52635,5046,1,2,35,7.16,0.72,1.07,0.35
52636,498,3,1,50,45.93,4.59,6.89,2.3
52637,5496,1,3,22,7.54,0.75,1.13,0.38
52638,1388,2,1,17,29.56,2.96,4.43,1.47
52639,7458,2,3,25,23.03,2.3,3.45,1.15
52640,5542,1,1,31,35.97,3.6,5.4,1.8
52641,3711,3,2,50,5.69,0.57,0.85,0.28
52642,5142,3,2,9,42.99,4.3,6.45,2.15
52643,2798,2,2,2,26.86,2.69,4.03,1.34
52644,5852,3,3,8,25.43,2.54,3.81,1.27
52645,6832,1,2,24,40.62,4.06,6.09,2.03
52646,1617,1,2,13,33.96,3.4,5.09,1.69
52647,606,2,1,34,19.32,1.93,2.9,0.97
52648,5179,2,3,20,30.2,3.02,4.53,1.51
52649,1926,1,2,28,27.27,2.73,4.09,1.36
52650,2586,2,1,49,19.74,1.97,2.96,0.99
52651,5569,1,2,31,19.85,1.99,2.98,0.99
52652,3593,3,1,48,14.04,1.4,2.11,0.71
52653,8335,2,2,3,49.15,4.92,7.37,2.45
52654,2733,1,1,34,5.32,0.53,0.8,0.27
52655,6979,1,1,5,45.07,4.51,6.76,2.25
52656,1608,1,3,12,14.52,1.45,2.18,0.73
52657,6317,2,1,37,18.28,1.83,2.74,0.91
52658,8546,1,3,19,30.7,3.07,4.6,1.53
52659,3650,1,1,8,10.45,1.04,1.57,0.53
52660,2849,3,1,1,36.21,3.62,5.43,1.81
52661,6634,1,3,31,17.92,1.79,2.69,0.9
52662,1545,2,2,28,34.89,3.49,5.23,1.74
52663,5800,3,1,22,38.71,3.87,5.81,1.94
52664,441,1,1,27,26.47,2.65,3.97,1.32
52665,248,2,2,38,40.05,4.0,6.01,2.01
52666,3368,2,2,50,28.67,2.87,4.3,1.43
52667,3231,2,2,40,6.45,0.64,0.97,0.33
52668,8469,3,1,8,10.04,1.0,1.51,0.51
52669,2358,2,3,26,41.47,4.15,6.22,2.07
52670,7344,1,3,37,28.75,2.88,4.31,1.43
52671,8154,1,2,27,30.17,3.02,4.53,1.51
52672,968,2,2,13,30.21,3.02,4.53,1.51
52673,8534,2,2,33,20.14,2.01,3.02,1.01
52674,3461,1,2,24,24.97,2.5,3.75,1.25
52675,6380,3,1,18,9.55,0.96,1.43,0.47
52676,7628,1,1,45,37.02,3.7,5.55,1.85
52677,8307,3,3,45,10.5,1.05,1.58,0.53
52678,5436,2,3,31,41.83,4.18,6.27,2.09
52679,8180,1,3,9,38.08,3.81,5.71,1.9
52680,4328,1,3,20,13.17,1.32,1.98,0.66
52681,5272,1,3,42,45.38,4.54,6.81,2.27
52682,3537,3,2,27,32.41,3.24,4.86,1.62
52683,7976,3,2,42,39.09,3.91,5.86,1.95
52684,4,3,3,19,23.53,2.35,3.53,1.18
52685,127,3,1,3,9.46,0.95,1.42,0.47
52686,6969,3,3,11,6.44,0.64,0.97,0.33
52687,8488,3,3,7,47.55,4.76,7.13,2.37
52688,6228,1,2,6,49.36,4.94,7.4,2.46
52689,3429,2,2,13,48.76,4.88,7.31,2.43
52690,4727,2,2,38,21.23,2.12,3.18,1.06
52691,1680,1,1,15,8.56,0.86,1.28,0.42
52692,6146,1,1,30,29.76,2.98,4.46,1.48
52693,468,1,1,8,5.4,0.54,0.81,0.27
52694,6797,1,3,42,46.45,4.65,6.97,2.32
52695,5539,2,1,17,38.39,3.84,5.76,1.92
52696,8645,3,1,37,29.65,2.96,4.45,1.49
52697,4407,1,2,25,28.12,2.81,4.22,1.41
52698,7670,1,1,46,14.59,1.46,2.19,0.73
52699,7643,2,2,7,14.65,1.46,2.2,0.74
52700,7194,1,1,43,9.39,0.94,1.41,0.47
52701,6966,2,2,15,33.02,3.3,4.95,1.65
52702,3853,1,2,46,26.55,2.66,3.98,1.32
52703,3042,3,1,17,11.15,1.12,1.67,0.55
52704,1562,1,3,20,11.17,1.12,1.68,0.56
52705,1247,2,1,18,15.18,1.52,2.28,0.76
52706,4400,3,2,46,12.04,1.2,1.81,0.61
52707,6895,3,2,34,6.31,0.63,0.95,0.32
52708,4894,1,3,23,27.37,2.74,4.11,1.37
52709,3766,2,3,38,18.55,1.86,2.78,0.92
52710,4927,3,2,35,25.32,2.53,3.8,1.27
52711,4798,1,1,18,32.39,3.24,4.86,1.62
52712,802,3,1,40,5.6,0.56,0.84,0.28
52713,3691,1,2,14,13.29,1.33,1.99,0.66
52714,7302,1,3,44,6.34,0.63,0.95,0.32
52715,5589,2,2,29,8.1,0.81,1.21,0.4
52716,5818,2,3,3,26.21,2.62,3.93,1.31
52717,5323,1,1,16,20.66,2.07,3.1,1.03
52718,5581,3,3,42,42.74,4.27,6.41,2.14
52719,7390,1,2,24,21.92,2.19,3.29,1.1
52720,3647,1,2,33,35.71,3.57,5.36,1.79
52721,3205,3,1,36,25.57,2.56,3.84,1.28
52722,7675,2,1,6,31.69,3.17,4.75,1.58
52723,652,2,2,36,23.2,2.32,3.48,1.16
52724,4927,3,2,44,24.03,2.4,3.6,1.2
52725,6877,3,3,22,35.65,3.56,5.35,1.79
52726,706,1,2,17,44.19,4.42,6.63,2.21
52727,732,1,3,17,13.54,1.35,2.03,0.68
52728,6703,3,1,20,33.59,3.36,5.04,1.68
52729,8512,1,3,5,44.56,4.46,6.68,2.22
52730,3881,1,3,26,9.24,0.92,1.39,0.47
52731,2430,3,1,1,6.11,0.61,0.92,0.31
52732,3641,3,3,15,24.33,2.43,3.65,1.22
52733,2769,1,1,14,11.71,1.17,1.76,0.59
52734,986,3,2,42,6.57,0.66,0.99,0.33
52735,3986,2,1,39,48.08,4.81,7.21,2.4
52736,2276,2,2,27,19.53,1.95,2.93,0.98
